PDBID,HBOND_LIG_SC,HBOND:LIG_MC,HBOND:SC_LIG,HBOND:MC_LIG,VDW:LIG_SC,VDW:LIG_MC,VDW:SC_LIG,VDW:MC_LIG,HBOND_LIG_SC2 normal,HBOND:LIG_MC3 normal,HBOND:SC_LIG4 normal,HBOND:MC_LIG5 normal,VDW:LIG_SC6 normal,VDW:LIG_MC7 normal,VDW:SC_LIG8 normal,VDW:MC_LIG9 normal
6WAN,0,0,0,16,0,0,78,4,0,0,0,0.163265306,0,0,0.795918367,0.040816327
6WAZ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6WB0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
6WB1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
6WB2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
6WBR,0,0,0,20,0,0,20,0,0,0,0,0.5,0,0,0.5,0
6WC0,0,0,0,16,0,0,26,0,0,0,0,0.380952381,0,0,0.619047619,0
6WDR,0,0,0,96,0,0,159,13,0,0,0,0.358208955,0,0,0.593283582,0.048507463
6WHI,0,0,0,16,6,0,45,0,0,0,0,0.23880597,0.089552239,0,0.671641791,0
6WLH,0,0,44,1,0,0,13,1,0,0,0.745762712,0.016949153,0,0,0.220338983,0.016949153
6WMP,0,0,0,2,0,0,6,0,0,0,0,0.25,0,0,0.75,0
6WNT,0,0,0,165,0,0,224,12,0,0,0,0.411471322,0,0,0.558603491,0.029925187
6WOX,0,0,0,6,0,0,21,0,0,0,0,0.222222222,0,0,0.777777778,0
6WOY,0,0,0,6,0,0,18,0,0,0,0,0.25,0,0,0.75,0
6WPI,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0
6WQN,0,5,0,115,5,0,134,4,0,0.019011407,0,0.437262357,0.019011407,0,0.509505703,0.015209125
6WQQ,0,5,0,119,5,1,147,4,0,0.017793594,0,0.423487544,0.017793594,0.003558719,0.523131673,0.014234875
6WRE,0,0,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0
6WRS,0,3,0,117,3,0,121,3,0,0.012145749,0,0.473684211,0.012145749,0,0.489878543,0.012145749
6WRU,0,4,0,126,5,1,151,4,0,0.013745704,0,0.432989691,0.017182131,0.003436426,0.518900344,0.013745704
6WU9,0,121,0,0,133,5,0,0,0,0.467181467,0,0,0.513513514,0.019305019,0,0
6WUA,0,20,0,0,23,0,0,0,0,0.465116279,0,0,0.534883721,0,0,0
6WUB,0,33,0,0,27,2,0,0,0,0.532258065,0,0,0.435483871,0.032258065,0,0
6WVJ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6WW6,0,0,0,4,0,0,24,0,0,0,0,0.142857143,0,0,0.857142857,0
6WXQ,0,0,0,7,0,0,10,0,0,0,0,0.411764706,0,0,0.588235294,0
6WXX,0,0,0,13,0,0,25,3,0,0,0,0.317073171,0,0,0.609756098,0.073170732
6WXY,0,6,0,0,14,0,0,0,0,0.3,0,0,0.7,0,0,0
6WYB,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
6WYV,0,68,0,0,83,6,0,0,0,0.433121019,0,0,0.52866242,0.038216561,0,0
6X1B,0,0,0,3,0,0,12,0,0,0,0,0.2,0,0,0.8,0
6X26,0,0,0,4,0,0,5,0,0,0,0,0.444444444,0,0,0.555555556,0
6X2F,0,0,0,2,0,0,5,0,0,0,0,0.285714286,0,0,0.714285714,0
6X2N,0,0,0,6,0,0,9,0,0,0,0,0.4,0,0,0.6,0
6X43,0,0,0,6,0,0,6,0,0,0,0,0.5,0,0,0.5,0
6X4W,0,0,0,5,0,0,9,0,0,0,0,0.357142857,0,0,0.642857143,0
6X4Y,0,0,0,6,0,0,10,0,0,0,0,0.375,0,0,0.625,0
6X50,0,0,0,8,0,0,8,0,0,0,0,0.5,0,0,0.5,0
6X5M,0,0,0,2,0,0,24,0,0,0,0,0.076923077,0,0,0.923076923,0
6X5N,0,0,0,2,0,0,23,1,0,0,0,0.076923077,0,0,0.884615385,0.038461538
6XAS,0,8,0,0,10,0,0,0,0,0.444444444,0,0,0.555555556,0,0,0
6XAV,0,4,0,0,4,0,1,0,0,0.444444444,0,0,0.444444444,0,0.111111111,0
6XBU,0,0,0,3,0,0,3,0,0,0,0,0.5,0,0,0.5,0
6XE0,0,0,0,73,0,0,84,4,0,0,0,0.453416149,0,0,0.52173913,0.02484472
6XEZ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6XH0,0,0,12,1,0,0,9,0,0,0,0.545454545,0.045454545,0,0,0.409090909,0
6XH1,0,0,10,1,0,0,14,0,0,0,0.4,0.04,0,0,0.56,0
6XH2,0,0,12,1,0,0,11,0,0,0,0.5,0.041666667,0,0,0.458333333,0
6XH3,0,0,12,1,0,0,14,0,0,0,0.444444444,0.037037037,0,0,0.518518519,0
6XH8,0,0,52,14,0,0,36,1,0,0,0.504854369,0.13592233,0,0,0.349514563,0.009708738
6XJQ,0,6,0,0,48,5,0,0,0,0.101694915,0,0,0.813559322,0.084745763,0,0
6XJW,0,5,0,0,50,5,0,0,0,0.083333333,0,0,0.833333333,0.083333333,0,0
6XJY,0,2,0,0,46,4,0,0,0,0.038461538,0,0,0.884615385,0.076923077,0,0
6XJZ,0,2,0,0,47,5,0,0,0,0.037037037,0,0,0.87037037,0.092592593,0,0
6XKI,0,0,17,7,0,0,0,0,0,0,0.708333333,0.291666667,0,0,0,0
6XL1,0,0,0,8,0,0,23,1,0,0,0,0.25,0,0,0.71875,0.03125
6XL9,0,7,0,5,0,0,17,0,0,0.24137931,0,0.172413793,0,0,0.586206897,0
6XLJ,0,0,0,15,0,0,24,0,0,0,0,0.384615385,0,0,0.615384615,0
6XLL,0,0,0,8,0,0,18,1,0,0,0,0.296296296,0,0,0.666666667,0.037037037
6XLM,0,0,0,3,0,0,10,1,0,0,0,0.214285714,0,0,0.714285714,0.071428571
6XLN,0,0,0,3,0,0,8,0,0,0,0,0.272727273,0,0,0.727272727,0
6XLV,0,0,7,4,0,0,8,2,0,0,0.333333333,0.19047619,0,0,0.380952381,0.095238095
6XLW,0,0,7,4,0,0,7,2,0,0,0.35,0.2,0,0,0.35,0.1
6XLX,0,0,7,3,0,0,7,2,0,0,0.368421053,0.157894737,0,0,0.368421053,0.105263158
6XMF,0,0,0,3,0,0,15,3,0,0,0,0.142857143,0,0,0.714285714,0.142857143
6XMG,0,0,0,3,0,0,14,0,0,0,0,0.176470588,0,0,0.823529412,0
6XN3,0,0,0,30,0,0,79,2,0,0,0,0.27027027,0,0,0.711711712,0.018018018
6XN4,0,6,0,17,11,1,54,1,0,0.066666667,0,0.188888889,0.122222222,0.011111111,0.6,0.011111111
6XN5,0,0,0,26,0,0,58,3,0,0,0,0.298850575,0,0,0.666666667,0.034482759
6XN7,0,0,0,27,0,0,72,1,0,0,0,0.27,0,0,0.72,0.01
6XQB,0,0,15,2,0,0,0,0,0,0,0.882352941,0.117647059,0,0,0,0
6XZ7,0,197,0,1,218,10,1,0,0,0.461358314,0,0.00234192,0.510538642,0.023419204,0.00234192,0
6XZQ,6,1,0,0,7,0,0,0,0.428571429,0.071428571,0,0,0.5,0,0,0
6Y4B,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6Y50,0,0,0,1,0,0,5,0,0,0,0,0.166666667,0,0,0.833333333,0
6Y7C,0,87,0,0,201,15,0,0,0,0.287128713,0,0,0.663366337,0.04950495,0,0
6YAL,0,20,0,106,34,3,168,7,0,0.059171598,0,0.313609467,0.100591716,0.00887574,0.49704142,0.020710059
6YAN,0,13,0,106,16,0,172,10,0,0.041009464,0,0.334384858,0.050473186,0,0.542586751,0.031545741
6YBS,0,0,0,60,0,0,75,2,0,0,0,0.437956204,0,0,0.547445255,0.01459854
6YBV,0,2,0,0,1,0,1,0,0,0.5,0,0,0.25,0,0.25,0
6YBW,0,0,0,106,0,0,148,9,0,0,0,0.403041825,0,0,0.562737643,0.034220532
6YHS,0,170,0,0,158,9,0,0,0,0.504451039,0,0,0.46884273,0.026706231,0,0
6YMW,0,0,0,5,0,0,16,1,0,0,0,0.227272727,0,0,0.727272727,0.045454545
6YPU,0,38,0,0,31,1,0,0,0,0.542857143,0,0,0.442857143,0.014285714,0,0
6YRB,0,0,0,6,0,0,12,0,0,0,0,0.333333333,0,0,0.666666667,0
6YRQ,0,0,0,12,0,0,30,0,0,0,0,0.285714286,0,0,0.714285714,0
6YS3,0,164,0,28,196,11,48,2,0,0.365256125,0,0.062360802,0.436525612,0.024498886,0.106904232,0.004454343
6YS5,0,28,0,0,37,3,0,0,0,0.411764706,0,0,0.544117647,0.044117647,0,0
6YSI,0,13,0,170,7,0,198,8,0,0.032828283,0,0.429292929,0.017676768,0,0.5,0.02020202
6YT9,0,45,0,0,48,2,0,0,0,0.473684211,0,0,0.505263158,0.021052632,0,0
6YTF,0,36,0,0,48,5,0,0,0,0.404494382,0,0,0.539325843,0.056179775,0,0
6YUD,0,0,0,24,0,0,48,10,0,0,0,0.292682927,0,0,0.585365854,0.12195122
6YWO,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0
6YYM,0,0,13,5,0,0,16,0,0,0,0.382352941,0.147058824,0,0,0.470588235,0
6YYT,0,0,0,2,0,0,4,0,0,0,0,0.333333333,0,0,0.666666667,0
6Z6G,0,8,0,0,34,1,0,0,0,0.186046512,0,0,0.790697674,0.023255814,0,0
6Z9P,0,0,0,2,0,0,16,0,0,0,0,0.111111111,0,0,0.888888889,0
6Z9Q,0,0,0,3,0,0,14,0,0,0,0,0.176470588,0,0,0.823529412,0
6Z9R,0,0,0,2,0,0,30,0,0,0,0,0.0625,0,0,0.9375,0
6Z9S,0,0,0,5,0,0,21,0,0,0,0,0.192307692,0,0,0.807692308,0
6Z9T,0,0,0,3,0,0,23,1,0,0,0,0.111111111,0,0,0.851851852,0.037037037
6ZCE,0,140,0,0,56,19,0,0,0,0.651162791,0,0,0.260465116,0.088372093,0,0
6ZDP,0,0,0,4,0,0,4,0,0,0,0,0.5,0,0,0.5,0
6ZDQ,0,0,0,6,0,0,6,0,0,0,0,0.5,0,0,0.5,0
6ZDU,0,0,0,16,0,0,15,1,0,0,0,0.5,0,0,0.46875,0.03125
6ZLC,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6ZLW,0,1,0,157,3,0,227,7,0,0.002531646,0,0.397468354,0.007594937,0,0.574683544,0.017721519
6ZM2,0,0,0,4,0,0,5,1,0,0,0,0.4,0,0,0.5,0.1
6ZMT,0,3,0,126,7,0,187,10,0,0.009009009,0,0.378378378,0.021021021,0,0.561561562,0.03003003
6ZN5,0,2,0,131,11,0,205,8,0,0.005602241,0,0.366946779,0.030812325,0,0.574229692,0.022408964
6ZOJ,0,167,0,0,200,5,0,0,0,0.448924731,0,0,0.537634409,0.01344086,0,0
6ZOK,0,94,0,0,126,6,0,0,0,0.415929204,0,0,0.557522124,0.026548673,0,0
6ZOL,0,75,0,0,78,2,0,0,0,0.483870968,0,0,0.503225806,0.012903226,0,0
6ZOT,0,0,0,2,0,0,4,0,0,0,0,0.333333333,0,0,0.666666667,0
6ZU9,0,150,0,0,51,20,0,0,0,0.678733032,0,0,0.230769231,0.090497738,0,0
6ZUO,0,152,0,0,216,12,0,0,0,0.4,0,0,0.568421053,0.031578947,0,0
6ZV6,0,160,0,0,236,9,0,0,0,0.395061728,0,0,0.582716049,0.022222222,0,0
6ZVH,0,165,0,0,213,7,0,0,0,0.428571429,0,0,0.553246753,0.018181818,0,0
6ZVI,0,154,0,0,229,8,0,0,0,0.393861893,0,0,0.585677749,0.020460358,0,0
6ZWW,0,0,0,18,0,0,36,3,0,0,0,0.315789474,0,0,0.631578947,0.052631579
6ZXD,0,150,0,0,199,11,0,0,0,0.416666667,0,0,0.552777778,0.030555556,0,0
6ZXE,0,157,0,0,184,10,0,0,0,0.447293447,0,0,0.524216524,0.028490028,0,0
6ZXF,0,149,0,0,220,9,0,0,0,0.394179894,0,0,0.582010582,0.023809524,0,0
6ZXG,0,180,0,0,249,16,0,0,0,0.404494382,0,0,0.559550562,0.035955056,0,0
6ZXH,0,175,0,0,250,13,0,0,0,0.399543379,0,0,0.570776256,0.029680365,0,0
7A0R,0,154,0,0,193,14,0,0,0,0.426592798,0,0,0.534626039,0.038781163,0,0
7A0S,0,147,0,0,179,11,0,0,0,0.43620178,0,0,0.53115727,0.03264095,0,0
7A18,0,140,0,0,188,13,0,0,0,0.410557185,0,0,0.551319648,0.038123167,0,0
7A1G,0,156,0,0,213,6,0,0,0,0.416,0,0,0.568,0.016,0,0
7A9W,0,0,0,4,0,0,27,2,0,0,0,0.121212121,0,0,0.818181818,0.060606061
7A9X,0,0,0,4,0,0,19,1,0,0,0,0.166666667,0,0,0.791666667,0.041666667
7AAP,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
7ABH,0,0,0,2,1,1,1,0,0,0,0,0.4,0.2,0.2,0.2,0
7ACS,0,0,8,0,0,0,1,0,0,0,0.888888889,0,0,0,0.111111111,0
7ACT,0,0,21,5,0,0,8,0,0,0,0.617647059,0.147058824,0,0,0.235294118,0
7ADB,0,0,0,1,0,0,8,0,0,0,0,0.111111111,0,0,0.888888889,0
7ADC,0,0,0,3,0,0,16,0,0,0,0,0.157894737,0,0,0.842105263,0
7ADD,0,0,0,3,0,0,15,2,0,0,0,0.15,0,0,0.75,0.1
7ADE,0,0,0,5,0,0,24,2,0,0,0,0.161290323,0,0,0.774193548,0.064516129
7AE1,0,0,0,2,0,0,2,0,0,0,0,0.5,0,0,0.5,0
7AE3,0,0,0,2,0,0,3,0,0,0,0,0.4,0,0,0.6,0
7AEA,0,0,0,3,0,0,2,0,0,0,0,0.6,0,0,0.4,0
7AF3,0,35,0,0,47,3,0,0,0,0.411764706,0,0,0.552941176,0.035294118,0,0
7AF5,0,39,0,0,43,3,0,0,0,0.458823529,0,0,0.505882353,0.035294118,0,0
7AF8,0,42,0,0,49,3,0,0,0,0.446808511,0,0,0.521276596,0.031914894,0,0
7AFA,0,34,0,0,48,2,0,0,0,0.404761905,0,0,0.571428571,0.023809524,0,0
7AFD,0,30,0,0,49,6,0,0,0,0.352941176,0,0,0.576470588,0.070588235,0,0
7AFH,0,33,0,0,50,4,0,0,0,0.379310345,0,0,0.574712644,0.045977011,0,0
7AFI,0,48,0,0,43,2,0,0,0,0.516129032,0,0,0.462365591,0.021505376,0,0
7AFK,0,36,0,0,61,9,0,0,0,0.339622642,0,0,0.575471698,0.08490566,0,0
7AFL,0,43,0,0,51,4,0,0,0,0.43877551,0,0,0.520408163,0.040816327,0,0
7AFN,0,35,0,0,56,2,0,0,0,0.376344086,0,0,0.602150538,0.021505376,0,0
7AFO,0,52,0,0,55,3,0,0,0,0.472727273,0,0,0.5,0.027272727,0,0
7AOE,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7AOH,0,1,0,1,7,0,3,0,0,0.083333333,0,0.083333333,0.583333333,0,0.25,0
7AOZ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7AP8,0,0,10,1,0,0,0,0,0,0,0.909090909,0.090909091,0,0,0,0
7AP9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7AQC,0,153,0,0,226,9,19,1,0,0.375,0,0,0.553921569,0.022058824,0.046568627,0.00245098
7AQD,0,151,0,6,217,11,25,12,0,0.357819905,0,0.014218009,0.514218009,0.026066351,0.059241706,0.028436019
7AS8,0,148,0,0,212,17,20,0,0,0.37279597,0,0,0.534005038,0.042821159,0.050377834,0
7AS9,0,133,0,0,238,17,16,0,0,0.329207921,0,0,0.589108911,0.042079208,0.03960396,0
7ASA,0,3,0,2,5,0,14,0,0,0.125,0,0.083333333,0.208333333,0,0.583333333,0
7ASM,0,138,0,9,138,5,14,0,0,0.453947368,0,0.029605263,0.453947368,0.016447368,0.046052632,0
7ASN,0,120,0,0,146,6,0,0,0,0.441176471,0,0,0.536764706,0.022058824,0,0
7B3B,0,0,0,3,0,0,1,0,0,0,0,0.75,0,0,0.25,0
7B3C,0,0,0,2,0,0,2,0,0,0,0,0.5,0,0,0.5,0
7B3D,0,0,0,2,0,0,2,0,0,0,0,0.5,0,0,0.5,0
7BAH,0,0,0,2,0,0,10,0,0,0,0,0.166666667,0,0,0.833333333,0
7BAI,0,0,0,2,0,0,3,0,0,0,0,0.4,0,0,0.6,0
7BDV,0,0,0,14,0,0,24,0,0,0,0,0.368421053,0,0,0.631578947,0
7BG6,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
7BG9,0,0,0,9,0,0,23,4,0,0,0,0.25,0,0,0.638888889,0.111111111
7BGD,0,45,0,0,66,5,0,0,0,0.387931034,0,0,0.568965517,0.043103448,0,0
7BGE,0,24,0,0,33,4,0,0,0,0.393442623,0,0,0.540983607,0.06557377,0,0
7BKP,0,0,14,7,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0
7BKQ,0,0,11,6,0,0,0,0,0,0,0.647058824,0.352941176,0,0,0,0
7BL4,0,6,0,144,15,1,196,7,0,0.016260163,0,0.390243902,0.040650407,0.002710027,0.531165312,0.01897019
7BL5,0,3,0,129,22,0,219,10,0,0.007832898,0,0.336814621,0.057441253,0,0.571801567,0.026109661
7BL6,0,5,0,111,12,0,196,9,0,0.015015015,0,0.333333333,0.036036036,0,0.588588589,0.027027027
7BOD,0,47,0,0,44,1,0,0,0,0.510869565,0,0,0.47826087,0.010869565,0,0
7BOE,0,82,0,0,91,4,0,0,0,0.463276836,0,0,0.514124294,0.02259887,0,0
7BOF,0,52,0,0,36,2,0,0,0,0.577777778,0,0,0.4,0.022222222,0,0
7BOG,0,50,0,0,46,3,0,0,0,0.505050505,0,0,0.464646465,0.03030303,0,0
7BOH,0,92,0,0,96,6,0,0,0,0.474226804,0,0,0.494845361,0.030927835,0,0
7BOI,0,56,0,0,51,6,0,0,0,0.495575221,0,0,0.451327434,0.053097345,0,0
7BV2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
7BV8,0,181,0,0,227,17,0,0,0,0.425882353,0,0,0.534117647,0.04,0,0
7BZF,0,0,0,1,0,0,3,0,0,0,0,0.25,0,0,0.75,0
7C06,0,0,0,33,1,0,130,0,0,0,0,0.201219512,0.006097561,0,0.792682927,0
7C07,0,0,0,28,2,0,133,0,0,0,0,0.171779141,0.012269939,0,0.81595092,0
7C08,0,0,0,23,2,0,154,0,0,0,0,0.12849162,0.011173184,0,0.860335196,0
7C2K,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
7C45,0,0,0,5,0,0,17,1,0,0,0,0.217391304,0,0,0.739130435,0.043478261
7C79,0,12,0,0,72,3,0,0,0,0.137931034,0,0,0.827586207,0.034482759,0,0
7C7A,0,17,0,0,74,4,6,0,0,0.168316832,0,0,0.732673267,0.03960396,0.059405941,0
7C7L,0,0,0,15,0,0,59,3,0,0,0,0.194805195,0,0,0.766233766,0.038961039
7CGF,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1,0
7CGG,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1,0
7CGH,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0
7CGI,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0
7CGJ,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0
7CGK,0,0,0,0,0,0,41,0,0,0,0,0,0,0,1,0
7CGL,0,0,0,0,0,0,41,0,0,0,0,0,0,0,1,0
7CGM,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1,0
7CHD,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0
7CTT,0,0,0,2,0,0,2,0,0,0,0,0.5,0,0,0.5,0
7CXM,0,1,0,2,7,0,1,0,0,0.090909091,0,0.181818182,0.636363636,0,0.090909091,0
7CXN,0,2,0,1,7,0,1,0,0,0.181818182,0,0.090909091,0.636363636,0,0.090909091,0
7CYQ,0,0,0,2,0,0,1,1,0,0,0,0.5,0,0,0.25,0.25
7D0F,0,3,0,0,27,0,0,0,0,0.1,0,0,0.9,0,0,0
7D0G,0,7,0,0,27,1,0,0,0,0.2,0,0,0.771428571,0.028571429,0,0
7D1A,0,0,0,2,0,0,23,0,0,0,0,0.08,0,0,0.92,0
7D2L,0,0,0,22,0,0,36,0,0,0,0,0.379310345,0,0,0.620689655,0
7D3J,0,0,0,17,0,0,37,0,0,0,0,0.314814815,0,0,0.685185185,0
7D58,0,0,0,1,0,0,2,1,0,0,0,0.25,0,0,0.5,0.25
7D8C,0,0,0,7,0,0,28,1,0,0,0,0.194444444,0,0,0.777777778,0.027777778
7D8O,0,16,0,20,71,10,98,6,0,0.07239819,0,0.090497738,0.321266968,0.045248869,0.443438914,0.027149321
7DD3,0,0,0,3,0,0,4,0,0,0,0,0.428571429,0,0,0.571428571,0
7DFG,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0
7DFH,0,0,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0
7DIC,0,0,0,2,0,0,15,1,0,0,0,0.111111111,0,0,0.833333333,0.055555556
7DID,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.666666667,0.333333333
7DMQ,0,0,0,3,0,0,3,0,0,0,0,0.5,0,0,0.5,0
7DN3,0,0,0,3,0,0,1,0,0,0,0,0.75,0,0,0.25,0
7DOI,0,0,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0
7DOK,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
7DOL,0,0,0,2,0,0,6,1,0,0,0,0.222222222,0,0,0.666666667,0.111111111
7DTE,0,0,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0
7DU2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7DUG,0,73,0,0,78,5,0,0,0,0.467948718,0,0,0.5,0.032051282,0,0
7DUH,0,78,0,0,71,5,0,0,0,0.506493506,0,0,0.461038961,0.032467532,0,0
7DUI,0,75,0,0,80,5,0,0,0,0.46875,0,0,0.5,0.03125,0,0
7DUJ,0,74,0,0,77,4,0,0,0,0.477419355,0,0,0.496774194,0.025806452,0,0
7DUK,0,73,0,0,68,4,0,0,0,0.503448276,0,0,0.468965517,0.027586207,0,0
7DUL,0,77,0,0,75,4,0,0,0,0.493589744,0,0,0.480769231,0.025641026,0,0
7ECV,0,0,0,14,0,0,63,3,0,0,0,0.175,0,0,0.7875,0.0375
7ECW,0,0,0,11,0,0,48,1,0,0,0,0.183333333,0,0,0.8,0.016666667
7ED5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7EGQ,0,0,0,5,0,0,1,2,0,0,0,0.625,0,0,0.125,0.25
7EH0,0,0,0,6,0,0,22,1,0,0,0,0.206896552,0,0,0.75862069,0.034482759
7EH1,0,0,0,6,0,0,18,1,0,0,0,0.24,0,0,0.72,0.04
7EH2,0,0,0,14,0,0,40,2,0,0,0,0.25,0,0,0.714285714,0.035714286
7EIU,0,0,0,8,0,0,17,0,0,0,0,0.32,0,0,0.68,0
7EIZ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7EL1,0,0,0,24,0,0,22,0,0,0,0,0.52173913,0,0,0.47826087,0
7ELA,0,1,0,0,7,0,0,0,0,0.125,0,0,0.875,0,0,0
7ELC,0,0,0,1,0,0,11,1,0,0,0,0.076923077,0,0,0.846153846,0.076923077
7ELD,0,0,0,4,0,0,4,0,0,0,0,0.5,0,0,0.5,0
7ELE,0,0,0,2,0,0,4,0,0,0,0,0.333333333,0,0,0.666666667,0
7ELM,0,0,0,33,0,0,122,1,0,0,0,0.211538462,0,0,0.782051282,0.006410256
7ELN,0,2,0,35,7,0,123,1,0,0.011904762,0,0.208333333,0.041666667,0,0.732142857,0.005952381
7ENI,0,0,0,15,0,0,27,0,0,0,0,0.357142857,0,0,0.642857143,0
7ENR,0,0,0,13,0,0,23,1,0,0,0,0.351351351,0,0,0.621621622,0.027027027
7EQG,0,3,0,14,8,0,84,0,0,0.027522936,0,0.128440367,0.073394495,0,0.770642202,0
7EU0,0,0,0,2,0,0,7,0,0,0,0,0.222222222,0,0,0.777777778,0
7EU9,0,0,0,23,0,0,38,0,0,0,0,0.37704918,0,0,0.62295082,0
7EWQ,0,0,0,2,0,0,5,0,0,0,0,0.285714286,0,0,0.714285714,0
7F0D,0,124,0,12,188,11,31,0,0,0.338797814,0,0.032786885,0.513661202,0.030054645,0.084699454,0
7F1M,0,0,0,4,0,0,7,0,0,0,0,0.363636364,0,0,0.636363636,0
7F36,0,0,0,11,0,0,23,5,0,0,0,0.282051282,0,0,0.58974359,0.128205128
7F3I,0,0,0,0,3,0,18,1,0,0,0,0,0.136363636,0,0.818181818,0.045454545
7F3J,0,0,0,0,1,0,51,0,0,0,0,0,0.019230769,0,0.980769231,0
7F3K,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0
7F3L,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0
7FJI,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
7FJJ,0,0,0,8,0,0,4,0,0,0,0,0.666666667,0,0,0.333333333,0
7JHY,0,0,0,7,0,0,20,0,0,0,0,0.259259259,0,0,0.740740741,0
7JL0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7JL1,0,0,0,8,0,0,1,0,0,0,0,0.888888889,0,0,0.111111111,0
7JL2,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7JL3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
7JQB,0,157,0,0,248,8,0,0,0,0.380145278,0,0,0.600484262,0.01937046,0,0
7JQQ,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0
7JYY,0,0,0,3,0,0,13,0,0,0,0,0.1875,0,0,0.8125,0
7JZ0,0,0,0,2,0,0,5,0,0,0,0,0.285714286,0,0,0.714285714,0
7JZW,0,0,0,25,0,0,81,0,0,0,0,0.235849057,0,0,0.764150943,0
7JZX,0,0,0,21,0,0,71,1,0,0,0,0.225806452,0,0,0.76344086,0.010752688
7JZY,0,14,0,6,35,0,34,0,0,0.157303371,0,0.06741573,0.393258427,0,0.382022472,0
7JZZ,0,0,0,22,0,0,83,1,0,0,0,0.20754717,0,0,0.783018868,0.009433962
7K5I,0,146,0,3,190,5,3,0,0,0.42074928,0,0.008645533,0.547550432,0.014409222,0.008645533,0
7K5L,0,0,0,1,0,0,3,0,0,0,0,0.25,0,0,0.75,0
7K98,0,0,0,8,0,0,33,2,0,0,0,0.186046512,0,0,0.76744186,0.046511628
7K9D,0,0,0,3,0,0,2,0,0,0,0,0.6,0,0,0.4,0
7K9E,0,0,0,6,0,0,4,0,0,0,0,0.6,0,0,0.4,0
7K9M,0,0,0,1,0,0,11,0,0,0,0,0.083333333,0,0,0.916666667,0
7K9Y,0,0,0,4,0,0,4,0,0,0,0,0.5,0,0,0.5,0
7KA0,0,0,0,2,0,0,18,0,0,0,0,0.1,0,0,0.9,0
7KAB,0,0,0,1,0,0,11,1,0,0,0,0.076923077,0,0,0.846153846,0.076923077
7KED,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7KEE,0,0,0,2,0,0,1,0,0,0,0,0.666666667,0,0,0.333333333,0
7KEF,0,0,0,3,0,0,2,0,0,0,0,0.6,0,0,0.4,0
7KFN,0,0,0,3,0,0,2,0,0,0,0,0.6,0,0,0.4,0
7KHA,0,0,0,25,0,0,66,2,0,0,0,0.268817204,0,0,0.709677419,0.021505376
7KI3,0,0,0,16,0,0,28,2,0,0,0,0.347826087,0,0,0.608695652,0.043478261
7KJT,2,4,0,0,11,0,0,0,0.117647059,0.235294118,0,0,0.647058824,0,0,0
